CUSIPs,yields,CPR,prices,,,,,,,,,,
3138XF3Y9,,,,,,,,,,,,,
3140QAPQ7,,,,,,,,,,,,,
3140L0ZG5,,,,,,,,,,,,,
3138WSVY1,,,,,,,,,,,,,
3138MCME1,,,,,,,,,,,,,
3140GSQF2,,,,,,,,,,,,,
3140JW7G9,,,,,,,,,,,,,
3140QE4G4,,,,,,,,,,,,,
3138X9HV4,,,,,,,,,,,,,
3138ADMD4,,,,,,,,,,,,,
3140KPTD5,,,,,,,,,,,,,
3140QMSC9,,,,,,,,,,,,,
3138XFT96,,,,,,,,,,,,,
3138XSZL4,,,,,,,,,,,,,
3138XTRR8,,,,,,,,,,,,,
3138MFPP6,,,,,,,,,,,,,
3138MR5E7,,,,,,,,,,,,,
3138X2KQ6,,,,,,,,,,,,,
3140E9MZ6,,,,,,,,,,,,,
3138YJTL0,,,,,,,,,,,,,
3138W9WV8,,,,,,,,,,,,,
3140KGE25,,,,,,,,,,,,,
3140KSSN8,,,,,,,,,,,,,
3138MARK6,,,,,,,,,,,,,
3138NWKV0,,,,,,,,,,,,,
3138XFSR7,,,,,,,,,,,,,
3138MHFL2,,,,,,,,,,,,,
31417DHH9,,,,,,,,,,,,,
3138X1KC9,,,,,,,,,,,,,
3138Y8F21,,,,,,,,,,,,,
3138E7AA2,,,,,,,,,,,,,
3138MQXK4,,,,,,,,,,,,,
3138YLC90,,,,,,,,,,,,,
3140FSCS0,,,,,,,,,,,,,
3140Q7DQ7,,,,,,,,,,,,,
3140HP2K2,,,,,,,,,,,,,
3138EFBM7,,,,,,,,,,,,,
3138M55N5,,,,,,,,,,,,,
3138WNTQ2,,,,,,,,,,,,,
3138WQDU3,,,,,,,,,,,,,
3138YJ2P0,,,,,,,,,,,,,
3138ABSF7,,,,,,,,,,,,,
3140EXYC1,,,,,,,,,,,,,
3140FVQT6,,,,,,,,,,,,,
3140HDJR6,,,,,,,,,,,,,
3140L5L38,,,,,,,,,,,,,
31418SQS1,,,,,,,,,,,,,
3140QC3U8,,,,,,,,,,,,,
3138LRTK8,,,,,,,,,,,,,
3138M5EM7,,,,,,,,,,,,,
3138WSL71,,,,,,,,,,,,,
3138WRBX7,,,,,,,,,,,,,
3140F5TA1,,,,,,,,,,,,,
3138M0VB3,,,,,,,,,,,,,
3138XH2M2,,,,,,,,,,,,,
3138WPK78,,,,,,,,,,,,,
3140LUAS0,,,,,,,,,,,,,
3140KYED2,,,,,,,,,,,,,
3138XPAZ6,,,,,,,,,,,,,
3140E1B51,,,,,,,,,,,,,
3138WBJM8,,,,,,,,,,,,,
3140GVCP8,,,,,,,,,,,,,
3140GSQM7,,,,,,,,,,,,,
3138YLY96,,,,,,,,,,,,,
3140E7EC0,,,,,,,,,,,,,
3140H1UZ1,,,,,,,,,,,,,
3140MF4R1,,,,,,,,,,,,,
3140L6N42,,,,,,,,,,,,,
3138XT2A2,,,,,,,,,,,,,
31416XMU1,,,,,,,,,,,,,
3138MB3B0,,,,,,,,,,,,,
3138WPWJ9,,,,,,,,,,,,,
3138XMBM1,,,,,,,,,,,,,
3138M96W6,,,,,,,,,,,,,
3138WXKP1,,,,,,,,,,,,,
3138ECLU5,,,,,,,,,,,,,
3140EWE43,,,,,,,,,,,,,
3138MBGW0,,,,,,,,,,,,,
3140FNVN1,,,,,,,,,,,,,
3138XKB78,,,,,,,,,,,,,
3138XMEV8,,,,,,,,,,,,,
3138NYUG8,,,,,,,,,,,,,
3138YGSQ6,,,,,,,,,,,,,
3140EBVS7,,,,,,,,,,,,,
3140FD6M3,,,,,,,,,,,,,
3138XHGD7,,,,,,,,,,,,,
3140KPYJ6,,,,,,,,,,,,,
3140Q82A2,,,,,,,,,,,,,
3140JY2R6,,,,,,,,,,,,,
3140QFCE7,,,,,,,,,,,,,
3140F5KG7,,,,,,,,,,,,,
3138YWB30,,,,,,,,,,,,,
3140EUUH0,,,,,,,,,,,,,
3140LSMY9,,,,,,,,,,,,,
3140H8H99,,,,,,,,,,,,,
3140LNWW3,,,,,,,,,,,,,
3138WPHS6,,,,,,,,,,,,,
3138M9QQ7,,,,,,,,,,,,,
3138YRVE5,,,,,,,,,,,,,
3140E9L95,,,,,,,,,,,,,
3138YJNM4,,,,,,,,,,,,,
3140E0NR2,,,,,,,,,,,,,
3138E0BJ7,,,,,,,,,,,,,
3140JWX96,,,,,,,,,,,,,
3140H67D5,,,,,,,,,,,,,
3140K7ZA4,,,,,,,,,,,,,
3138WK7E9,,,,,,,,,,,,,
3138M3UV4,,,,,,,,,,,,,
3138XGWL3,,,,,,,,,,,,,
3140FN2Y9,,,,,,,,,,,,,
3138XR6S3,,,,,,,,,,,,,
3140L2SL8,,,,,,,,,,,,,
3140LRQU5,,,,,,,,,,,,,
3138X7GV9,,,,,,,,,,,,,
3140EAP98,,,,,,,,,,,,,
3140H72X4,,,,,,,,,,,,,
3140HHPG4,,,,,,,,,,,,,
3140F3MZ8,,,,,,,,,,,,,
3140LT4R2,,,,,,,,,,,,,
3138A26T1,,,,,,,,,,,,,
3138MH5A7,,,,,,,,,,,,,
3138ABSU4,,,,,,,,,,,,,
3140JW2D1,,,,,,,,,,,,,
3140LSRV0,,,,,,,,,,,,,
3138XE2M9,,,,,,,,,,,,,
3140QLDY9,,,,,,,,,,,,,
3140LVSP5,,,,,,,,,,,,,
3138ECJP9,,,,,,,,,,,,,
3138MLP32,,,,,,,,,,,,,
3138WSLE6,,,,,,,,,,,,,
3138Y5GL4,,,,,,,,,,,,,
3138MAZM3,,,,,,,,,,,,,
3140QDQH0,,,,,,,,,,,,,
3140Q9L43,,,,,,,,,,,,,
3140KKBT0,,,,,,,,,,,,,
3138XXJE7,,,,,,,,,,,,,
3138XJWT0,,,,,,,,,,,,,
3138WNNQ8,,,,,,,,,,,,,
3140GYZF9,,,,,,,,,,,,,
3140HBRL4,,,,,,,,,,,,,
3138YVKW8,,,,,,,,,,,,,
3138NYBG9,,,,,,,,,,,,,
3138WXYA9,,,,,,,,,,,,,
3140JHJX2,,,,,,,,,,,,,
3140JNA75,,,,,,,,,,,,,
3138MDCZ3,,,,,,,,,,,,,
3140H7GJ0,,,,,,,,,,,,,
3140FEA46,,,,,,,,,,,,,
3140E2PY1,,,,,,,,,,,,,
3140KMMA5,,,,,,,,,,,,,
3140KYG24,,,,,,,,,,,,,
3138AVKY0,,,,,,,,,,,,,
31421AN66,,,,,,,,,,,,,
3138Y1PE9,,,,,,,,,,,,,
3138YX7B5,,,,,,,,,,,,,
3138LRR79,,,,,,,,,,,,,
3140KVVG2,,,,,,,,,,,,,
3138YHDW7,,,,,,,,,,,,,
3140LVWM7,,,,,,,,,,,,,
3140LU5D9,,,,,,,,,,,,,
31416MEQ3,,,,,,,,,,,,,
3140JXH27,,,,,,,,,,,,,
3140HEC91,,,,,,,,,,,,,
3140JJSW0,,,,,,,,,,,,,
3140EXQ55,,,,,,,,,,,,,
3138YFZ56,,,,,,,,,,,,,
3138X1ZP4,,,,,,,,,,,,,
3138XGGY3,,,,,,,,,,,,,
3138A1VD0,,,,,,,,,,,,,
3140JQUC5,,,,,,,,,,,,,
3140QB4L9,,,,,,,,,,,,,
3140KEDN5,,,,,,,,,,,,,
3140FMA97,,,,,,,,,,,,,
3138LTMP0,,,,,,,,,,,,,
3138M9SG7,,,,,,,,,,,,,
3138WPHT4,,,,,,,,,,,,,
3138XNCH9,,,,,,,,,,,,,
3138W7U85,,,,,,,,,,,,,
3140FN2W3,,,,,,,,,,,,,
3138WBGP4,,,,,,,,,,,,,
3140F7JG5,,,,,,,,,,,,,
3140FQKK2,,,,,,,,,,,,,
3140H8AP0,,,,,,,,,,,,,
3138AAWX5,,,,,,,,,,,,,
3138LV6Y4,,,,,,,,,,,,,
3138MPZL2,,,,,,,,,,,,,
3140F0PA6,,,,,,,,,,,,,
3138M9NU1,,,,,,,,,,,,,
3140HKLV8,,,,,,,,,,,,,
3138YSD60,,,,,,,,,,,,,
3138YS6Q4,,,,,,,,,,,,,
3140F2WT3,,,,,,,,,,,,,
3140L8JX9,,,,,,,,,,,,,
3138YL4K4,,,,,,,,,,,,,
3138WQFY3,,,,,,,,,,,,,
31419J4Q8,,,,,,,,,,,,,
3140JWAP5,,,,,,,,,,,,,
3138X4DH0,,,,,,,,,,,,,
3140H9C35,,,,,,,,,,,,,
3138YHTS9,,,,,,,,,,,,,
3140KTYG4,,,,,,,,,,,,,
3138LS5L0,,,,,,,,,,,,,
3138LYKR7,,,,,,,,,,,,,
3138Y73L4,,,,,,,,,,,,,
3138Y6QF4,,,,,,,,,,,,,
3138XPKL6,,,,,,,,,,,,,
3138AYFG9,,,,,,,,,,,,,
3138YFB86,,,,,,,,,,,,,
3138M3DY7,,,,,,,,,,,,,
3138M4WD0,,,,,,,,,,,,,
3140JNVX5,,,,,,,,,,,,,
3138A6UR9,,,,,,,,,,,,,
3140F47D2,,,,,,,,,,,,,
3138XHLJ8,,,,,,,,,,,,,
31417CYW9,,,,,,,,,,,,,
3138AT5T3,,,,,,,,,,,,,
3140GVNH4,,,,,,,,,,,,,
3138LXAV1,,,,,,,,,,,,,
3140E1YJ6,,,,,,,,,,,,,
3140KRBJ7,,,,,,,,,,,,,
3138E4FK2,,,,,,,,,,,,,
3138MD4F6,,,,,,,,,,,,,
3140EBX48,,,,,,,,,,,,,
3140E5EC4,,,,,,,,,,,,,
3140FEG73,,,,,,,,,,,,,
3140HHTS4,,,,,,,,,,,,,
3138XVSB7,,,,,,,,,,,,,
3140KTRW7,,,,,,,,,,,,,
3140QCAZ9,,,,,,,,,,,,,
3138MHNZ2,,,,,,,,,,,,,
3138YBVP5,,,,,,,,,,,,,
3140E9M52,,,,,,,,,,,,,
3140GYBR9,,,,,,,,,,,,,
3140HBQA9,,,,,,,,,,,,,
3140GQ3W4,,,,,,,,,,,,,
3140LSUD6,,,,,,,,,,,,,
3140FWAW4,,,,,,,,,,,,,
3140KHWF4,,,,,,,,,,,,,
3138WRAU4,,,,,,,,,,,,,
3140EUXV6,,,,,,,,,,,,,
3138YFP32,,,,,,,,,,,,,
3140LRCW6,,,,,,,,,,,,,
3140JMDW9,,,,,,,,,,,,,
3138Y2AT0,,,,,,,,,,,,,
3138WTRB4,,,,,,,,,,,,,
3138LSEA4,,,,,,,,,,,,,
3138YDZD4,,,,,,,,,,,,,
3140MVK23,,,,,,,,,,,,,
3140E43Z8,,,,,,,,,,,,,
3140F5HN6,,,,,,,,,,,,,
3138MLZY3,,,,,,,,,,,,,
3138MQN41,,,,,,,,,,,,,
3138X2ZR8,,,,,,,,,,,,,
3138YM3G2,,,,,,,,,,,,,
3140ECPY9,,,,,,,,,,,,,
3138X6ES0,,,,,,,,,,,,,
3140Q7JQ1,,,,,,,,,,,,,
3138A4PJ8,,,,,,,,,,,,,
3138MPBT1,,,,,,,,,,,,,
3138X8HX2,,,,,,,,,,,,,
3138XV3C2,,,,,,,,,,,,,
3138WREJ5,,,,,,,,,,,,,
3140FCLA4,,,,,,,,,,,,,
3140E6WX6,,,,,,,,,,,,,
3140FUNT1,,,,,,,,,,,,,
3140FTMB4,,,,,,,,,,,,,
3138WKG90,,,,,,,,,,,,,
3138XYWH3,,,,,,,,,,,,,
3138LXUH0,,,,,,,,,,,,,
3138AUTE7,,,,,,,,,,,,,
3138AD2D6,,,,,,,,,,,,,
3138MB3D6,,,,,,,,,,,,,
3138WUTX1,,,,,,,,,,,,,
3138XWGX0,,,,,,,,,,,,,
3138X8HY0,,,,,,,,,,,,,
3140EWQC2,,,,,,,,,,,,,
3140F7VR7,,,,,,,,,,,,,
3138X3QV7,,,,,,,,,,,,,
3138MGGG4,,,,,,,,,,,,,
3140GN2C6,,,,,,,,,,,,,
3140L1QJ7,,,,,,,,,,,,,
3138YBHU0,,,,,,,,,,,,,
3140FUJ58,,,,,,,,,,,,,
3138ECTP8,,,,,,,,,,,,,
3138WUDK6,,,,,,,,,,,,,
3140JGCR4,,,,,,,,,,,,,
3140K7NR0,,,,,,,,,,,,,
3138AR5L4,,,,,,,,,,,,,
3140KGHC0,,,,,,,,,,,,,
3140K4HF0,,,,,,,,,,,,,
3138XCNW8,,,,,,,,,,,,,
3140F3VA3,,,,,,,,,,,,,
3138M1KS6,,,,,,,,,,,,,
3140GNZB2,,,,,,,,,,,,,
3138WS3H9,,,,,,,,,,,,,
3140HEZ70,,,,,,,,,,,,,
3140JSF95,,,,,,,,,,,,,
3138WPGX6,,,,,,,,,,,,,
3138X03K2,,,,,,,,,,,,,
3140E1G49,,,,,,,,,,,,,
3138XD4F4,,,,,,,,,,,,,
31416YB72,,,,,,,,,,,,,
3140HBMF2,,,,,,,,,,,,,
3140QHCX1,,,,,,,,,,,,,
3140GRGU2,,,,,,,,,,,,,
3138EDG47,,,,,,,,,,,,,
3138YU6J5,,,,,,,,,,,,,
3140Q8SJ5,,,,,,,,,,,,,
3138X9D89,,,,,,,,,,,,,
3138WG4X9,,,,,,,,,,,,,
31419G3W2,,,,,,,,,,,,,
3138E9QS2,,,,,,,,,,,,,
3138APJU3,,,,,,,,,,,,,
3138WWHR3,,,,,,,,,,,,,
3140FHMG9,,,,,,,,,,,,,
3140JYJ72,,,,,,,,,,,,,
3138X9SJ9,,,,,,,,,,,,,
3138YYTY9,,,,,,,,,,,,,
3138X1Y59,,,,,,,,,,,,,
3140GPPN2,,,,,,,,,,,,,
3138AFL40,,,,,,,,,,,,,
3138MDQG0,,,,,,,,,,,,,
3138AXVA6,,,,,,,,,,,,,
3138MSAJ8,,,,,,,,,,,,,
3140KDY87,,,,,,,,,,,,,
3138Y8KR0,,,,,,,,,,,,,
3138E0R50,,,,,,,,,,,,,
3138NY5H4,,,,,,,,,,,,,
3140FGZY8,,,,,,,,,,,,,
3138M46J6,,,,,,,,,,,,,
3140Q7X28,,,,,,,,,,,,,
31418XBG2,,,,,,,,,,,,,
3140JJHH5,,,,,,,,,,,,,
3140F1M58,,,,,,,,,,,,,
3140HBN61,,,,,,,,,,,,,
3140JWZ94,,,,,,,,,,,,,
3138NY7D1,,,,,,,,,,,,,
3138X54W4,,,,,,,,,,,,,
3138WVR94,,,,,,,,,,,,,
3138WCX73,,,,,,,,,,,,,
3140F0GB4,,,,,,,,,,,,,
3140FN5S9,,,,,,,,,,,,,
3140M8AE9,,,,,,,,,,,,,
3140JUH80,,,,,,,,,,,,,
3140H8AR6,,,,,,,,,,,,,
3138XKBX1,,,,,,,,,,,,,
3138XGWN9,,,,,,,,,,,,,
3140EUFQ7,,,,,,,,,,,,,
3138W9HW3,,,,,,,,,,,,,
3140H6YV5,,,,,,,,,,,,,
3140EASG9,,,,,,,,,,,,,
3138WSKN7,,,,,,,,,,,,,
3138XB5V2,,,,,,,,,,,,,
3140JJ6M6,,,,,,,,,,,,,
3138YMSW0,,,,,,,,,,,,,
3140FHSK4,,,,,,,,,,,,,
3140K6B38,,,,,,,,,,,,,
31416JX63,,,,,,,,,,,,,
3138MLLC6,,,,,,,,,,,,,
3138Y76G2,,,,,,,,,,,,,
3138XDMH0,,,,,,,,,,,,,
3138YPMW9,,,,,,,,,,,,,
3138E5PE2,,,,,,,,,,,,,
3138YHYB0,,,,,,,,,,,,,
3140FNXH2,,,,,,,,,,,,,
3140F5QD8,,,,,,,,,,,,,
3140GNGY3,,,,,,,,,,,,,
31417F2W7,,,,,,,,,,,,,
3140KBGH1,,,,,,,,,,,,,
3140GYJN0,,,,,,,,,,,,,
3140QLGG5,,,,,,,,,,,,,
3140H2BR8,,,,,,,,,,,,,
3138A7JH2,,,,,,,,,,,,,
3138MLWA8,,,,,,,,,,,,,
3138YTXU3,,,,,,,,,,,,,
3138YUSF9,,,,,,,,,,,,,
3138M5SW0,,,,,,,,,,,,,
3138WRU65,,,,,,,,,,,,,
3140GUUK1,,,,,,,,,,,,,
3138YHXF2,,,,,,,,,,,,,
3138MCP65,,,,,,,,,,,,,
3138XD2D1,,,,,,,,,,,,,
3140QMHS6,,,,,,,,,,,,,
3138MCL93,,,,,,,,,,,,,
3140JUVL5,,,,,,,,,,,,,
3140FS4H3,,,,,,,,,,,,,
3138Y3TU5,,,,,,,,,,,,,
3140H1XN5,,,,,,,,,,,,,
3140Q7DU8,,,,,,,,,,,,,
3140JSDJ5,,,,,,,,,,,,,
3138MCPR9,,,,,,,,,,,,,
3138W26M2,,,,,,,,,,,,,
3138X4SW1,,,,,,,,,,,,,
3140E4B89,,,,,,,,,,,,,
3138M6US4,,,,,,,,,,,,,
3140JJHR3,,,,,,,,,,,,,
3140EAU76,,,,,,,,,,,,,
3140LXQL2,,,,,,,,,,,,,
3138LSL40,,,,,,,,,,,,,
3138E5E53,,,,,,,,,,,,,
3138X54N4,,,,,,,,,,,,,
31417DA29,,,,,,,,,,,,,
3138XDRV4,,,,,,,,,,,,,
3140KYBF0,,,,,,,,,,,,,
3140JPMS1,,,,,,,,,,,,,
3140E5R71,,,,,,,,,,,,,
3140JPAZ8,,,,,,,,,,,,,
3140QBMF2,,,,,,,,,,,,,
3140JWNX4,,,,,,,,,,,,,
3140JYG91,,,,,,,,,,,,,
3138MQUM3,,,,,,,,,,,,,
3140LSBX3,,,,,,,,,,,,,
3140L6M68,,,,,,,,,,,,,
3140LUNR8,,,,,,,,,,,,,
3140LUPU9,,,,,,,,,,,,,
3140K9U49,,,,,,,,,,,,,
3140K4DW7,,,,,,,,,,,,,
3138A2U31,,,,,,,,,,,,,
3138Y6HY3,,,,,,,,,,,,,
3140KKZR8,,,,,,,,,,,,,
3140MFEY5,,,,,,,,,,,,,
31418WX39,,,,,,,,,,,,,
3138LWUL3,,,,,,,,,,,,,
3138WSMA3,,,,,,,,,,,,,
3138XG2R3,,,,,,,,,,,,,
3138XWDX3,,,,,,,,,,,,,
3138YTFB5,,,,,,,,,,,,,
3138YVZH5,,,,,,,,,,,,,
3140HEHN5,,,,,,,,,,,,,
3140F5X65,,,,,,,,,,,,,
3140QSXM8,,,,,,,,,,,,,
3140MJXD2,,,,,,,,,,,,,
3140HKRU4,,,,,,,,,,,,,
3140LP2K7,,,,,,,,,,,,,
3138MBGY6,,,,,,,,,,,,,
3138LRU26,,,,,,,,,,,,,
3140EVF93,,,,,,,,,,,,,
3140FEAR5,,,,,,,,,,,,,
3140FCKF4,,,,,,,,,,,,,
31417GHX7,,,,,,,,,,,,,
3138YF3D4,,,,,,,,,,,,,
3140F2A83,,,,,,,,,,,,,
3138WMEP2,,,,,,,,,,,,,
3140LXTQ8,,,,,,,,,,,,,
3140LNX44,,,,,,,,,,,,,
3140K5JD0,,,,,,,,,,,,,
3140L5L95,,,,,,,,,,,,,
3138A82S4,,,,,,,,,,,,,
3140F6CR0,,,,,,,,,,,,,
3138WDFH9,,,,,,,,,,,,,
3140FP7J2,,,,,,,,,,,,,
3138LSES5,,,,,,,,,,,,,
3138XTDC6,,,,,,,,,,,,,
3140MHC98,,,,,,,,,,,,,
3140JSYD5,,,,,,,,,,,,,
3140K8N80,,,,,,,,,,,,,
3140FTC33,,,,,,,,,,,,,
3138MAJ58,,,,,,,,,,,,,
31416SJN2,,,,,,,,,,,,,
3140JVS29,,,,,,,,,,,,,
3140QDD35,,,,,,,,,,,,,
3140E6VK5,,,,,,,,,,,,,
3138Y5Z58,,,,,,,,,,,,,
31419EQL6,,,,,,,,,,,,,
3138EDPS4,,,,,,,,,,,,,
3138LXNN5,,,,,,,,,,,,,
3138ECAY9,,,,,,,,,,,,,
3140HB5S3,,,,,,,,,,,,,
3140FCPH5,,,,,,,,,,,,,
3138MAG69,,,,,,,,,,,,,
3138XUK92,,,,,,,,,,,,,
3138E94G2,,,,,,,,,,,,,
3138Y6TF1,,,,,,,,,,,,,
3138Y26Q1,,,,,,,,,,,,,
3138YNR66,,,,,,,,,,,,,
3138WKHB4,,,,,,,,,,,,,
3140H1XP0,,,,,,,,,,,,,
3138WNRZ4,,,,,,,,,,,,,
3138YPP30,,,,,,,,,,,,,
3138YYGV9,,,,,,,,,,,,,
3138YYUY7,,,,,,,,,,,,,
3140JS5D7,,,,,,,,,,,,,
3138LYB71,,,,,,,,,,,,,
3138MF4L8,,,,,,,,,,,,,
3138YSF68,,,,,,,,,,,,,
3140FSE74,,,,,,,,,,,,,
3140LSCT1,,,,,,,,,,,,,
3138ADCX1,,,,,,,,,,,,,
3138MFL47,,,,,,,,,,,,,
3138Y77E6,,,,,,,,,,,,,
3138YFFJ8,,,,,,,,,,,,,
3140E96F8,,,,,,,,,,,,,
3138YFAE4,,,,,,,,,,,,,
3140H3C46,,,,,,,,,,,,,
3140H7YT8,,,,,,,,,,,,,
3138LXU64,,,,,,,,,,,,,
3138E65C6,,,,,,,,,,,,,
3140JYQL3,,,,,,,,,,,,,
3140FNMS0,,,,,,,,,,,,,
3140HN5F5,,,,,,,,,,,,,
3140JSDE6,,,,,,,,,,,,,
3138MPJ22,,,,,,,,,,,,,
3138MJUL1,,,,,,,,,,,,,
3138NWT58,,,,,,,,,,,,,
3140FD3D6,,,,,,,,,,,,,
3140F8LV7,,,,,,,,,,,,,
3138W5AP3,,,,,,,,,,,,,
3138MFVW4,,,,,,,,,,,,,
3138M6D79,,,,,,,,,,,,,
3140FNCL6,,,,,,,,,,,,,
3140FLC55,,,,,,,,,,,,,
3138WHME9,,,,,,,,,,,,,
3140HDLB8,,,,,,,,,,,,,
3138YSGF7,,,,,,,,,,,,,
3140FNKT0,,,,,,,,,,,,,
3138YNFT9,,,,,,,,,,,,,
3138YEW29,,,,,,,,,,,,,
3140FRXX8,,,,,,,,,,,,,
3138YTRZ9,,,,,,,,,,,,,
3140FEJJ4,,,,,,,,,,,,,
3138XTXN0,,,,,,,,,,,,,
3140FDRY4,,,,,,,,,,,,,
3138MAU71,,,,,,,,,,,,,
3138MCYY4,,,,,,,,,,,,,
3138X1NE2,,,,,,,,,,,,,
3138YGEA6,,,,,,,,,,,,,
3138YHT67,,,,,,,,,,,,,
3140QB4R6,,,,,,,,,,,,,
3138MKXA9,,,,,,,,,,,,,
3138W7N75,,,,,,,,,,,,,
31421AUZ4,,,,,,,,,,,,,
3140E7EX4,,,,,,,,,,,,,
3140F1EZ1,,,,,,,,,,,,,
3140JLXW9,,,,,,,,,,,,,
31416MTU8,,,,,,,,,,,,,
3138A2J34,,,,,,,,,,,,,
3140FQE60,,,,,,,,,,,,,
3138YMXP9,,,,,,,,,,,,,
3140L15P6,,,,,,,,,,,,,
3138MGEH4,,,,,,,,,,,,,
3138M9XM8,,,,,,,,,,,,,
3138Y9PK8,,,,,,,,,,,,,
3138Y14M4,,,,,,,,,,,,,
3140L7ZM7,,,,,,,,,,,,,
3140GTYH7,,,,,,,,,,,,,
3138X3UH3,,,,,,,,,,,,,
3140EYVQ1,,,,,,,,,,,,,
3140FSWP4,,,,,,,,,,,,,
3138M7Y90,,,,,,,,,,,,,
3140QGPJ0,,,,,,,,,,,,,
3140FQVR5,,,,,,,,,,,,,
3140H7GH4,,,,,,,,,,,,,
31415YP52,,,,,,,,,,,,,
3138AFX96,,,,,,,,,,,,,
3138YTGG3,,,,,,,,,,,,,
3138EDL90,,,,,,,,,,,,,
3140F4UU8,,,,,,,,,,,,,
3140FWAA2,,,,,,,,,,,,,
3140QDVR2,,,,,,,,,,,,,
3140FFEK3,,,,,,,,,,,,,
3140MD2C1,,,,,,,,,,,,,
31406KLN8,,,,,,,,,,,,,
31419C3Y7,,,,,,,,,,,,,
3138M5M97,,,,,,,,,,,,,
3138MPPN9,,,,,,,,,,,,,
3138AYAS8,,,,,,,,,,,,,
3140KYZA5,,,,,,,,,,,,,
3138WJ4B1,,,,,,,,,,,,,
31419L4S9,,,,,,,,,,,,,
3138MBB21,,,,,,,,,,,,,
3138XH4Z1,,,,,,,,,,,,,
3138XSQN0,,,,,,,,,,,,,
3138M9BY6,,,,,,,,,,,,,
3140LSTJ5,,,,,,,,,,,,,
3140H6Q36,,,,,,,,,,,,,
3138ANSQ7,,,,,,,,,,,,,
3138YU6H9,,,,,,,,,,,,,
3138YFLM4,,,,,,,,,,,,,
3138MASL3,,,,,,,,,,,,,
3140QFVY2,,,,,,,,,,,,,
3140MMPD4,,,,,,,,,,,,,
3140LXBM6,,,,,,,,,,,,,
31416MH80,,,,,,,,,,,,,
3138YXAF2,,,,,,,,,,,,,
3140EX3V3,,,,,,,,,,,,,
3138WQDQ2,,,,,,,,,,,,,
3138W36T5,,,,,,,,,,,,,
3140FSCD3,,,,,,,,,,,,,
3138XH4N8,,,,,,,,,,,,,
3140QBNW4,,,,,,,,,,,,,
3138WM6W6,,,,,,,,,,,,,
3138MF7B7,,,,,,,,,,,,,
3138YAJT3,,,,,,,,,,,,,
3138WGRR7,,,,,,,,,,,,,
3140E9U38,,,,,,,,,,,,,
3138YH7M6,,,,,,,,,,,,,
3140HJQQ7,,,,,,,,,,,,,
3138Y8KH2,,,,,,,,,,,,,
3140F25S5,,,,,,,,,,,,,
3140HPAD9,,,,,,,,,,,,,
3138WC4R1,,,,,,,,,,,,,
3140KUYS5,,,,,,,,,,,,,
31417QZC1,,,,,,,,,,,,,
3138M7FG5,,,,,,,,,,,,,
3138MR7E5,,,,,,,,,,,,,
3138MAQW1,,,,,,,,,,,,,
3138YU2Y6,,,,,,,,,,,,,
3140E7PP9,,,,,,,,,,,,,
3140GPP77,,,,,,,,,,,,,
3138Y4ZV4,,,,,,,,,,,,,
3138XWQ27,,,,,,,,,,,,,
3140E7U40,,,,,,,,,,,,,
3140QF2L2,,,,,,,,,,,,,
3138WGM68,,,,,,,,,,,,,
3138MJB73,,,,,,,,,,,,,
3138W4VJ7,,,,,,,,,,,,,
3138WZFD9,,,,,,,,,,,,,
3140E0DB8,,,,,,,,,,,,,
3140HAQM5,,,,,,,,,,,,,
3140KL5L2,,,,,,,,,,,,,
3138MAGS1,,,,,,,,,,,,,
3138M67D3,,,,,,,,,,,,,
3138XWGL6,,,,,,,,,,,,,
3140E4WC7,,,,,,,,,,,,,
3138LXRN1,,,,,,,,,,,,,
3140L5GC4,,,,,,,,,,,,,
3140K7MT7,,,,,,,,,,,,,
3140L7CS9,,,,,,,,,,,,,
3138WH6S6,,,,,,,,,,,,,
3140FPET2,,,,,,,,,,,,,
3138A4PA7,,,,,,,,,,,,,
3138E5CT3,,,,,,,,,,,,,
3138XVPX2,,,,,,,,,,,,,
3138YNHV2,,,,,,,,,,,,,
3140F1BL5,,,,,,,,,,,,,
31417DPE7,,,,,,,,,,,,,
3138E7ZR8,,,,,,,,,,,,,
3140JKZ82,,,,,,,,,,,,,
3140GXXM8,,,,,,,,,,,,,
3140QLRJ7,,,,,,,,,,,,,
3140QALN8,,,,,,,,,,,,,
3140GW6W8,,,,,,,,,,,,,
3140GNP72,,,,,,,,,,,,,
3140K4YE4,,,,,,,,,,,,,
3140FTPZ8,,,,,,,,,,,,,
3140KNDH8,,,,,,,,,,,,,
3138YYC76,,,,,,,,,,,,,
3138YBAM5,,,,,,,,,,,,,
3140E5CY8,,,,,,,,,,,,,
3140EA6W8,,,,,,,,,,,,,
31417FSB5,,,,,,,,,,,,,
3138M05Y2,,,,,,,,,,,,,
3138NWUD9,,,,,,,,,,,,,
3138XZSX0,,,,,,,,,,,,,
3138A1PK1,,,,,,,,,,,,,
3140L5DQ6,,,,,,,,,,,,,
3138W1WH6,,,,,,,,,,,,,
3138YDYW3,,,,,,,,,,,,,
3140LXTZ8,,,,,,,,,,,,,
31419DBH3,,,,,,,,,,,,,
3138W7PQ1,,,,,,,,,,,,,
3138E9G95,,,,,,,,,,,,,
3140FSGA5,,,,,,,,,,,,,
3138WCKH5,,,,,,,,,,,,,
3140L0BG1,,,,,,,,,,,,,
3140HEB68,,,,,,,,,,,,,
3138W9A59,,,,,,,,,,,,,
3140K3JM5,,,,,,,,,,,,,
31419FN36,,,,,,,,,,,,,
